,order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
960,1850,Ca-New-2015-160472,20-07-2015,25-07-2015,Second Class,RK-19300,OFF-ST-10000464,34.76,1.0,0.0,9.7328
961,1851,Ca-New-2015-160472,20-07-2015,25-07-2015,Second Class,RK-19300,TEC-AC-10002253,831.2,5.0,0.0,124.68
962,1852,Ca-New-2015-160472,20-07-2015,25-07-2015,Second Class,RK-19300,OFF-PA-10000528,26.4,5.0,0.0,11.88
963,1853,Ca-New-2015-160472,20-07-2015,25-07-2015,Second Class,RK-19300,OFF-EN-10000483,106.75,7.0,0.0,49.105
964,1854,Ca-New-2015-160472,20-07-2015,25-07-2015,Second Class,RK-19300,OFF-PA-10003129,97.82,2.0,0.0,45.9754
965,1855,Ca-New-2015-160472,20-07-2015,25-07-2015,Second Class,RK-19300,OFF-ST-10003442,141.4,5.0,0.0,38.178
966,1859,Ca-New-2015-121608,03-09-2015,05-09-2015,First Class,JB-15400,OFF-AP-10002311,137.62,2.0,0.0,60.5528
967,1860,Ca-New-2015-121608,03-09-2015,05-09-2015,First Class,JB-15400,TEC-PH-10004959,100.49,1.0,0.0,25.1225
968,1864,US-2016-100839,13-10-2016,17-10-2016,Standard Class,NC-18625,FUR-TA-10004575,727.45,5.0,0.5,-465.568
969,1865,US-2016-100839,13-10-2016,17-10-2016,Standard Class,NC-18625,FUR-FU-10001617,24.96,3.0,0.2,4.368
970,1868,Ca-New-2015-127110,25-06-2015,01-07-2015,Standard Class,CH-12070,OFF-PA-10003309,31.104,6.0,0.2,10.8864
971,1869,Ca-New-2015-127110,25-06-2015,01-07-2015,Standard Class,CH-12070,OFF-ST-10002554,78.256,2.0,0.2,-17.6076
972,1870,Ca-New-2016-148201,26-08-2016,29-08-2016,Second Class,CC-12145,OFF-PA-10000019,6.48,1.0,0.0,3.1104
973,1876,US-2016-112977,10-03-2016,16-03-2016,Standard Class,CJ-12010,FUR-BO-10003272,176.784,1.0,0.2,-22.098
974,1881,Ca-New-2015-109512,05-03-2015,05-03-2015,Same Day,LF-17185,OFF-EN-10002621,29.34,3.0,0.0,14.67
975,1882,Ca-New-2015-109512,05-03-2015,05-03-2015,Same Day,LF-17185,FUR-CH-10001146,383.607,7.0,0.1,63.9345
976,1883,Ca-New-2015-109512,05-03-2015,05-03-2015,Same Day,LF-17185,OFF-ST-10000689,563.4,4.0,0.0,67.608
977,1884,Ca-New-2016-118570,13-11-2016,17-11-2016,Standard Class,CC-12430,OFF-PA-10001289,217.056,7.0,0.2,78.6828
978,1886,Ca-New-2016-147578,22-04-2016,26-04-2016,Second Class,PG-18895,FUR-FU-10001889,31.56,3.0,0.0,10.4148
979,1894,Ca-New-2016-100083,24-11-2016,29-11-2016,Standard Class,CD-11980,OFF-PA-10000241,24.784,1.0,0.2,7.745
980,1896,Ca-New-2015-109197,31-12-2015,04-01-2016,Standard Class,JO-15280,OFF-BI-10004632,487.984,2.0,0.2,152.495
981,1901,Ca-New-2016-140543,29-06-2016,03-07-2016,Second Class,Co-12640,OFF-ST-10000563,191.88,6.0,0.0,19.188
982,1902,Ca-New-2016-151141,20-08-2016,23-08-2016,First Class,DW-13480,TEC-PH-10004924,14.78,2.0,0.0,3.9906
983,1907,US-2016-150567,17-05-2016,21-05-2016,Standard Class,RP-19855,OFF-BI-10001757,2.952,2.0,0.7,-2.1648
984,1908,US-2016-150567,17-05-2016,21-05-2016,Standard Class,RP-19855,OFF-BI-10000069,27.018,6.0,0.7,-21.6144
985,1909,Ca-New-2015-157959,03-02-2015,04-02-2015,First Class,RW-19540,FUR-FU-10004093,136.92,4.0,0.0,41.076
986,1911,Ca-New-2016-105963,15-11-2016,22-11-2016,Standard Class,SC-20770,TEC-AC-10003832,99.39,3.0,0.0,40.7499
987,1918,Ca-New-2015-105634,08-11-2015,14-11-2015,Standard Class,HA-14905,OFF-AR-10001573,11.65,5.0,0.0,3.3785
988,1919,Ca-New-2015-123673,30-10-2015,01-11-2015,Second Class,CH-12070,TEC-PH-10001809,299.9,2.0,0.0,74.975
989,1922,Ca-New-2015-125178,03-10-2015,09-10-2015,Standard Class,MZ-17515,OFF-ST-10002562,15.008,2.0,0.2,1.5008
990,1923,Ca-New-2016-156685,08-07-2016,10-07-2016,Second Class,SC-20230,TEC-PH-10004345,863.64,9.0,0.2,107.955
991,1924,Ca-New-2016-156685,08-07-2016,10-07-2016,Second Class,SC-20230,OFF-AR-10000588,47.616,3.0,0.2,3.5712
992,1927,US-2016-139710,09-06-2016,15-06-2016,Standard Class,GM-14680,TEC-PH-10001198,177.48,3.0,0.2,19.9665
993,1932,Ca-New-2016-152121,27-11-2016,29-11-2016,Second Class,CC-12670,TEC-PH-10002483,271.992,1.0,0.2,23.7993
994,1937,Ca-New-2015-141768,25-05-2015,27-05-2015,Second Class,NP-18685,FUR-FU-10002268,14.73,3.0,0.0,4.8609
995,1938,Ca-New-2016-112109,08-07-2016,12-07-2016,Standard Class,JE-15715,OFF-BI-10002082,19.968,2.0,0.7,-13.312
996,1939,Ca-New-2016-112109,08-07-2016,12-07-2016,Standard Class,JE-15715,OFF-ST-10001505,33.488,7.0,0.2,-1.2558
997,1940,Ca-New-2016-112109,08-07-2016,12-07-2016,Standard Class,JE-15715,OFF-BI-10001634,8.736,4.0,0.7,-6.1152
998,1941,Ca-New-2016-112109,08-07-2016,12-07-2016,Standard Class,JE-15715,FUR-CH-10004287,662.88,3.0,0.2,74.574
999,1945,Ca-New-2016-108581,20-06-2016,26-06-2016,Standard Class,EA-14035,TEC-AC-10001109,95.968,4.0,0.2,26.3912
1000,1946,Ca-New-2016-108581,20-06-2016,26-06-2016,Standard Class,EA-14035,OFF-PA-10000809,10.368,2.0,0.2,3.6288
1001,1979,Ca-New-2015-109939,08-05-2015,12-05-2015,Standard Class,AA-10375,OFF-AR-10000127,5.248,2.0,0.2,0.5904
1002,1980,Ca-New-2016-112669,14-04-2016,14-04-2016,Same Day,KT-16465,FUR-CH-10004086,933.536,4.0,0.2,105.0228
1003,1981,Ca-New-2016-112669,14-04-2016,14-04-2016,Same Day,KT-16465,OFF-ST-10001228,42.976,4.0,0.2,4.2976
1004,1982,Ca-New-2015-119592,14-12-2015,16-12-2015,Second Class,MM-18280,OFF-BI-10004187,3.76,2.0,0.0,1.8048
1005,1987,Ca-New-2016-147417,25-07-2016,27-07-2016,First Class,CB-12415,TEC-CO-10001449,1439.976,4.0,0.4,191.9968
1006,1988,Ca-New-2015-127509,09-11-2015,13-11-2015,Standard Class,AS-10090,OFF-BI-10002393,17.22,3.0,0.0,7.9212
1007,1989,Ca-New-2015-127509,09-11-2015,13-11-2015,Standard Class,AS-10090,FUR-TA-10002855,1024.38,7.0,0.0,215.1198
1008,1990,Ca-New-2015-127509,09-11-2015,13-11-2015,Standard Class,AS-10090,OFF-EN-10000781,26.22,3.0,0.0,12.3234
1009,1991,Ca-New-2015-127509,09-11-2015,13-11-2015,Standard Class,AS-10090,OFF-PA-10002160,17.34,3.0,0.0,8.4966
1010,2006,Ca-New-2014-111150,31-12-2014,04-01-2015,Standard Class,RW-19630,OFF-AR-10000034,29.68,7.0,0.0,11.5752
1011,2007,Ca-New-2014-111150,31-12-2014,04-01-2015,Standard Class,RW-19630,TEC-AC-10000290,47.53,7.0,0.0,16.1602
1012,2012,Ca-New-2015-155761,11-12-2015,11-12-2015,Same Day,SC-20800,TEC-AC-10001606,159.984,2.0,0.2,35.9964
1013,2013,Ca-New-2015-155761,11-12-2015,11-12-2015,Same Day,SC-20800,OFF-ST-10000943,46.344,3.0,0.2,4.6344
1014,2014,Ca-New-2016-145905,18-09-2016,23-09-2016,Standard Class,AM-10705,FUR-CH-10001854,350.98,1.0,0.0,84.2352
1015,2015,Ca-New-2016-145905,18-09-2016,23-09-2016,Standard Class,AM-10705,OFF-PA-10000533,13.08,2.0,0.0,6.0168
1016,2016,Ca-New-2016-145905,18-09-2016,23-09-2016,Standard Class,AM-10705,OFF-ST-10003716,900.08,4.0,0.0,117.0104
1017,2017,Ca-New-2015-113110,19-03-2015,23-03-2015,Standard Class,BK-11260,OFF-BI-10000088,17.568,2.0,0.2,6.3684
1018,2018,Ca-New-2015-113110,19-03-2015,23-03-2015,Standard Class,BK-11260,OFF-LA-10000240,14.62,2.0,0.0,6.8714
1019,2019,Ca-New-2015-113110,19-03-2015,23-03-2015,Standard Class,BK-11260,OFF-SU-10001165,33.36,4.0,0.0,8.6736
1020,2020,Ca-New-2015-113110,19-03-2015,23-03-2015,Standard Class,BK-11260,OFF-PA-10002749,40.14,6.0,0.0,19.6686
1021,2021,Ca-New-2016-168354,19-09-2016,21-09-2016,First Class,RH-19510,OFF-ST-10001490,1606.23,9.0,0.0,481.869
1022,2022,Ca-New-2016-168354,19-09-2016,21-09-2016,First Class,RH-19510,OFF-PA-10002377,17.04,3.0,0.0,7.668
1023,2023,Ca-New-2016-168354,19-09-2016,21-09-2016,First Class,RH-19510,OFF-BI-10004826,49.53,3.0,0.0,23.7744
1024,2024,Ca-New-2016-168354,19-09-2016,21-09-2016,First Class,RH-19510,FUR-CH-10004675,872.32,4.0,0.0,244.2496
1025,2026,Ca-New-2015-114237,13-03-2015,15-03-2015,First Class,MC-17275,FUR-BO-10004409,141.96,2.0,0.0,39.7488
1026,2027,Ca-New-2016-113516,08-09-2016,10-09-2016,Second Class,VM-21685,OFF-BI-10002225,33.024,2.0,0.2,11.5584
1027,2028,Ca-New-2016-113516,08-09-2016,10-09-2016,Second Class,VM-21685,OFF-BI-10001989,67.136,4.0,0.2,23.4976
1028,2029,Ca-New-2015-117961,26-11-2015,30-11-2015,Standard Class,GP-14740,OFF-BI-10000343,14.73,3.0,0.0,6.9231
1029,2030,Ca-New-2015-117961,26-11-2015,30-11-2015,Standard Class,GP-14740,OFF-ST-10001172,104.9,5.0,0.0,25.176
1030,2031,Ca-New-2015-117961,26-11-2015,30-11-2015,Standard Class,GP-14740,OFF-BI-10003707,61.04,4.0,0.0,30.52
1031,2032,Ca-New-2015-117961,26-11-2015,30-11-2015,Standard Class,GP-14740,OFF-PA-10001274,10.95,3.0,0.0,5.1465
1032,2033,Ca-New-2016-128923,09-12-2016,13-12-2016,Standard Class,GB-14530,OFF-PA-10002250,9.392,2.0,0.2,3.2872
1033,2034,Ca-New-2016-128923,09-12-2016,13-12-2016,Standard Class,GB-14530,OFF-AR-10000475,9.328,1.0,0.2,0.8162
1034,2037,Ca-New-2015-119214,23-01-2015,27-01-2015,Standard Class,CW-11905,OFF-PA-10002893,29.04,3.0,0.0,13.9392
1035,2038,Ca-New-2015-119214,23-01-2015,27-01-2015,Standard Class,CW-11905,OFF-LA-10003077,14.62,2.0,0.0,6.8714
1036,2039,Ca-New-2015-122287,18-06-2015,23-06-2015,Standard Class,SN-20560,OFF-PA-10001661,11.952,3.0,0.2,4.3326
1037,2040,Ca-New-2015-122287,18-06-2015,23-06-2015,Standard Class,SN-20560,OFF-BI-10004656,4.536,7.0,0.7,-3.3264
1038,2041,Ca-New-2015-122287,18-06-2015,23-06-2015,Standard Class,SN-20560,OFF-BI-10003707,9.156,2.0,0.7,-6.104
1039,2042,Ca-New-2015-122287,18-06-2015,23-06-2015,Standard Class,SN-20560,FUR-FU-10004973,75.36,5.0,0.2,20.724
1040,2043,Ca-New-2015-104493,02-10-2015,08-10-2015,Standard Class,EB-13705,OFF-BI-10004817,57.504,6.0,0.2,20.1264
1041,2046,Ca-New-2016-131835,17-07-2016,21-07-2016,Standard Class,MC-17590,OFF-AP-10004487,162.64,2.0,0.0,45.5392
1042,2047,Ca-New-2016-131835,17-07-2016,21-07-2016,Standard Class,MC-17590,TEC-PH-10001760,597,3.0,0.0,280.59
1043,2048,Ca-New-2016-131835,17-07-2016,21-07-2016,Standard Class,MC-17590,OFF-PA-10004071,55.48,1.0,0.0,26.6304
1044,2049,Ca-New-2015-142237,11-07-2015,13-07-2015,First Class,CK-12595,FUR-FU-10004848,289.8,7.0,0.2,36.225
1045,2050,Ca-New-2015-142237,11-07-2015,13-07-2015,First Class,CK-12595,OFF-BI-10004022,2.502,3.0,0.7,-2.0016
1046,2051,Ca-New-2015-142237,11-07-2015,13-07-2015,First Class,CK-12595,OFF-BI-10003669,6.48,4.0,0.7,-4.752
1047,2052,Ca-New-2015-142237,11-07-2015,13-07-2015,First Class,CK-12595,FUR-CH-10003833,341.488,8.0,0.3,-73.176
1048,2053,Ca-New-2015-142237,11-07-2015,13-07-2015,First Class,CK-12595,OFF-AR-10003732,11.12,5.0,0.2,0.834
1049,2054,Ca-New-2015-142237,11-07-2015,13-07-2015,First Class,CK-12595,FUR-FU-10003142,25.344,6.0,0.2,3.4848
1050,2055,Ca-New-2016-136434,01-12-2016,07-12-2016,Standard Class,RD-19480,FUR-FU-10001196,17.31,3.0,0.0,5.193
1051,2069,Ca-New-2015-133452,13-04-2015,19-04-2015,Standard Class,ZC-21910,TEC-AC-10002800,199.96,4.0,0.0,69.986
1052,2070,Ca-New-2015-133452,13-04-2015,19-04-2015,Standard Class,ZC-21910,FUR-TA-10003954,710.832,3.0,0.2,-97.7394
1053,2071,Ca-New-2016-146521,21-07-2016,23-07-2016,Second Class,CC-12610,OFF-BI-10000301,1.941,1.0,0.7,-1.294
1054,2073,Ca-New-2016-129693,26-11-2016,02-12-2016,Standard Class,TC-20980,OFF-BI-10002954,7.312,2.0,0.2,2.5592
1055,2080,Ca-New-2015-120103,24-12-2015,29-12-2015,Standard Class,MS-17365,OFF-PA-10001295,106.232,7.0,0.2,37.1812
1056,2081,Ca-New-2015-120103,24-12-2015,29-12-2015,Standard Class,MS-17365,TEC-PH-10002170,111.984,2.0,0.2,11.1984
1057,2082,Ca-New-2015-120103,24-12-2015,29-12-2015,Standard Class,MS-17365,FUR-FU-10002885,7.712,2.0,0.2,1.7352
1058,2085,Ca-New-2016-140501,23-06-2016,28-06-2016,Standard Class,IM-15070,OFF-LA-10003510,122.12,4.0,0.0,56.1752
1059,2086,Ca-New-2016-140501,23-06-2016,28-06-2016,Standard Class,IM-15070,OFF-LA-10000248,18.45,5.0,0.0,8.6715
1060,2087,Ca-New-2016-140501,23-06-2016,28-06-2016,Standard Class,IM-15070,OFF-ST-10000060,324.9,5.0,0.0,38.988
1061,2088,Ca-New-2016-140501,23-06-2016,28-06-2016,Standard Class,IM-15070,OFF-PA-10003129,146.73,3.0,0.0,68.9631
1062,2089,Ca-New-2016-140501,23-06-2016,28-06-2016,Standard Class,IM-15070,OFF-FA-10004076,3.96,2.0,0.0,1.4652
1063,2090,Ca-New-2015-139290,26-10-2015,30-10-2015,Standard Class,MY-17380,OFF-LA-10004008,5.76,2.0,0.0,2.6496
1064,2094,Ca-New-2015-149678,13-04-2015,15-04-2015,Second Class,AW-10840,OFF-SU-10004498,12.88,1.0,0.0,0.3864
1065,2095,US-2015-164357,25-11-2015,29-11-2015,Standard Class,SF-20065,OFF-AR-10001177,13.12,5.0,0.2,1.476
1066,2096,US-2016-146570,15-05-2016,20-05-2016,Standard Class,SN-20710,OFF-BI-10001718,511.84,8.0,0.0,240.5648
1067,2097,US-2016-146570,15-05-2016,20-05-2016,Standard Class,SN-20710,OFF-AR-10004602,91.96,4.0,0.0,25.7488
1068,2098,US-2016-146570,15-05-2016,20-05-2016,Standard Class,SN-20710,OFF-AR-10003856,8.34,3.0,0.0,2.1684
1069,2108,Ca-New-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,OFF-PA-10000157,19.98,1.0,0.0,9.3906
1070,2109,Ca-New-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,OFF-BI-10004519,398.352,3.0,0.2,124.485
1071,2110,Ca-New-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,OFF-AR-10004272,5.04,3.0,0.0,1.26
1072,2111,Ca-New-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,OFF-FA-10000585,17.45,5.0,0.0,8.027
1073,2112,Ca-New-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,FUR-CH-10004218,323.136,4.0,0.2,20.196
1074,2113,Ca-New-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,OFF-SU-10004231,29.7,3.0,0.0,8.019
1075,2114,Ca-New-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,TEC-PH-10001578,1295.84,4.0,0.2,145.782
1076,2115,Ca-New-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,OFF-ST-10003638,46.84,2.0,0.0,12.6468
1077,2116,Ca-New-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,FUR-BO-10002213,425.833,1.0,0.15,20.0392
1078,2117,Ca-New-2015-159786,12-10-2015,17-10-2015,Second Class,RK-19300,FUR-TA-10001307,209.67,1.0,0.4,-13.978
1079,2118,Ca-New-2016-130267,19-09-2016,23-09-2016,Standard Class,SW-20245,OFF-PA-10002222,159.88,7.0,0.0,73.5448
1080,2128,Ca-New-2015-134859,04-10-2015,09-10-2015,Standard Class,JK-16120,FUR-FU-10003623,64.944,3.0,0.2,6.4944
1081,2129,Ca-New-2015-134859,04-10-2015,09-10-2015,Standard Class,JK-16120,OFF-PA-10001293,20.736,4.0,0.2,7.2576
1082,2133,Ca-New-2015-156524,20-11-2015,26-11-2015,Standard Class,DL-12865,OFF-PA-10003883,19.65,3.0,0.0,9.039
1083,2134,Ca-New-2015-122210,30-11-2015,04-12-2015,Standard Class,WB-21850,OFF-BI-10003656,152.991,3.0,0.7,-122.3928
1084,2135,Ca-New-2015-122210,30-11-2015,04-12-2015,Standard Class,WB-21850,OFF-FA-10000053,10.584,7.0,0.2,-2.3814
1085,2136,Ca-New-2015-122210,30-11-2015,04-12-2015,Standard Class,WB-21850,TEC-PH-10002807,94.92,4.0,0.4,15.82
1086,2137,Ca-New-2015-156377,31-12-2015,05-01-2016,Standard Class,TB-21625,FUR-FU-10002364,14.76,5.0,0.6,-11.439
1087,2138,Ca-New-2015-156377,31-12-2015,05-01-2016,Standard Class,TB-21625,OFF-BI-10002954,3.656,4.0,0.8,-5.8496
1088,2143,Ca-New-2016-155481,01-09-2016,05-09-2016,Standard Class,DK-13225,OFF-PA-10004675,30.48,6.0,0.2,9.906
1089,2144,Ca-New-2016-155481,01-09-2016,05-09-2016,Standard Class,DK-13225,TEC-PH-10002293,23.988,2.0,0.4,-4.7976
1090,2145,Ca-New-2016-155481,01-09-2016,05-09-2016,Standard Class,DK-13225,OFF-FA-10002780,16.688,7.0,0.2,5.4236
1091,2146,US-2016-152051,25-06-2016,29-06-2016,Standard Class,TS-21160,FUR-CH-10002965,422.058,3.0,0.3,-18.0882
1092,2147,US-2016-152051,25-06-2016,29-06-2016,Standard Class,TS-21160,OFF-BI-10004781,38.088,4.0,0.7,-27.9312
1093,2148,US-2016-152051,25-06-2016,29-06-2016,Standard Class,TS-21160,OFF-ST-10001713,254.352,6.0,0.2,-50.8704
1094,2153,Ca-New-2015-123505,22-11-2015,26-11-2015,Standard Class,AR-10540,OFF-PA-10002586,14.94,3.0,0.0,7.0218
1095,2154,Ca-New-2016-117282,14-07-2016,18-07-2016,Standard Class,DR-12880,OFF-BI-10004094,14.16,2.0,0.2,5.133
1096,2155,US-2016-120460,30-04-2016,05-05-2016,Standard Class,BF-11170,FUR-FU-10004973,22.608,3.0,0.6,-10.1736
1097,2156,Ca-New-2016-111115,25-07-2016,27-07-2016,Second Class,LB-16735,OFF-FA-10000624,21.48,6.0,0.0,10.74
1098,2160,Ca-New-2016-159737,03-09-2016,09-09-2016,Standard Class,CS-11950,OFF-BI-10004236,8.808,3.0,0.8,-14.9736
1099,2161,Ca-New-2016-141019,14-05-2016,14-05-2016,Same Day,LH-17155,FUR-FU-10002937,79.384,1.0,0.2,29.769
1100,2162,Ca-New-2016-101938,07-01-2016,12-01-2016,Standard Class,DW-13480,OFF-AR-10003696,34.58,1.0,0.0,10.0282
1101,2164,Ca-New-2016-154018,13-10-2016,19-10-2016,Standard Class,HA-14920,TEC-AC-10002402,191.976,3.0,0.2,23.997
1102,2165,Ca-New-2016-154018,13-10-2016,19-10-2016,Standard Class,HA-14920,OFF-PA-10000551,8.288,2.0,0.2,3.0044
1103,2166,Ca-New-2016-154018,13-10-2016,19-10-2016,Standard Class,HA-14920,FUR-FU-10003394,139.92,5.0,0.6,-150.414
1104,2167,Ca-New-2016-154018,13-10-2016,19-10-2016,Standard Class,HA-14920,OFF-AR-10002067,15.872,1.0,0.2,1.1904
1105,2168,Ca-New-2016-154018,13-10-2016,19-10-2016,Standard Class,HA-14920,OFF-BI-10004140,6.286,7.0,0.8,-11.0005
1106,2174,Ca-New-2016-112025,30-07-2016,04-08-2016,Standard Class,LS-16975,OFF-BI-10002353,9.264,3.0,0.8,-13.896
1107,2175,Ca-New-2015-132507,30-07-2015,03-08-2015,Second Class,CC-12610,OFF-ST-10000943,61.792,4.0,0.2,6.1792
1108,2176,Ca-New-2016-125738,15-10-2016,21-10-2016,Standard Class,PB-18805,OFF-PA-10000740,45.68,2.0,0.0,21.0128
1109,2177,Ca-New-2016-125738,15-10-2016,21-10-2016,Standard Class,PB-18805,OFF-PA-10003001,60.12,9.0,0.0,28.8576
1110,2178,Ca-New-2016-125738,15-10-2016,21-10-2016,Standard Class,PB-18805,OFF-BI-10001628,41.72,5.0,0.2,13.0375
1111,2179,Ca-New-2016-125738,15-10-2016,21-10-2016,Standard Class,PB-18805,OFF-PA-10001509,71.6,8.0,0.0,32.936
1112,2180,Ca-New-2016-128818,07-05-2016,11-05-2016,Standard Class,CJ-12010,OFF-BI-10000309,85.232,7.0,0.2,30.8966
1113,2181,Ca-New-2016-128818,07-05-2016,11-05-2016,Standard Class,CJ-12010,OFF-LA-10003923,44.4,3.0,0.0,22.2
1114,2182,Ca-New-2016-128818,07-05-2016,11-05-2016,Standard Class,CJ-12010,FUR-CH-10002084,442.764,4.0,0.1,59.0352
1115,2183,Ca-New-2016-128818,07-05-2016,11-05-2016,Standard Class,CJ-12010,TEC-MA-10000488,3999.95,5.0,0.0,1159.9855
1116,2184,Ca-New-2016-128818,07-05-2016,11-05-2016,Standard Class,CJ-12010,TEC-AC-10001767,199.95,5.0,0.0,21.9945
1117,2185,Ca-New-2016-128818,07-05-2016,11-05-2016,Standard Class,CJ-12010,FUR-FU-10001940,63.68,8.0,0.0,28.0192
1118,2187,Ca-New-2016-101378,14-07-2016,14-07-2016,Same Day,RH-19600,TEC-AC-10002345,29,2.0,0.0,7.25
1119,2191,Ca-New-2016-118913,25-06-2016,29-06-2016,Standard Class,AS-10240,OFF-AP-10000692,60.81,3.0,0.0,17.0268
1120,2192,Ca-New-2016-128412,10-12-2016,17-12-2016,Standard Class,AP-10915,OFF-BI-10001718,153.552,3.0,0.2,51.8238
1121,2193,Ca-New-2016-128412,10-12-2016,17-12-2016,Standard Class,AP-10915,OFF-AP-10002082,65.34,3.0,0.0,22.869
1122,2194,Ca-New-2016-128412,10-12-2016,17-12-2016,Standard Class,AP-10915,OFF-PA-10001125,123.92,4.0,0.0,55.764
1123,2195,Ca-New-2016-128412,10-12-2016,17-12-2016,Standard Class,AP-10915,OFF-AP-10000252,35.1,3.0,0.0,12.285
1124,2196,Ca-New-2016-128412,10-12-2016,17-12-2016,Standard Class,AP-10915,TEC-AC-10003038,44.75,5.0,0.0,8.5025
1125,2197,Ca-New-2016-136483,01-12-2016,06-12-2016,Standard Class,AG-10390,OFF-AR-10000940,4.704,2.0,0.2,0.4116
1126,2199,Ca-New-2015-135363,28-03-2015,02-04-2015,Standard Class,CK-12205,OFF-PA-10003177,15.552,3.0,0.2,5.4432
1127,2200,Ca-New-2015-135363,28-03-2015,02-04-2015,Standard Class,CK-12205,OFF-PA-10000533,5.232,1.0,0.2,1.7004
1128,2203,Ca-New-2015-138002,06-09-2015,12-09-2015,Standard Class,BT-11305,OFF-BI-10002160,6.096,2.0,0.2,2.1336
1129,2204,Ca-New-2015-138002,06-09-2015,12-09-2015,Standard Class,BT-11305,FUR-FU-10004748,191.82,3.0,0.0,74.8098
1130,2205,Ca-New-2015-128860,29-06-2015,05-07-2015,Standard Class,SC-20725,FUR-FU-10001473,20.104,1.0,0.2,1.7591
1131,2206,Ca-New-2016-164350,10-09-2016,12-09-2016,Second Class,CG-12040,OFF-AR-10000538,67.56,3.0,0.2,8.445
1132,2209,Ca-New-2015-129854,22-08-2015,26-08-2015,Standard Class,RB-19705,OFF-AR-10000390,16.52,4.0,0.0,7.5992
1133,2212,Ca-New-2016-162313,27-11-2016,30-11-2016,First Class,VB-21745,OFF-AP-10003842,167.292,6.0,0.1,29.7408
1134,2222,Ca-New-2015-131884,06-12-2015,06-12-2015,Same Day,DK-13375,TEC-PH-10001578,485.94,2.0,0.4,-89.089
1135,2223,Ca-New-2015-131884,06-12-2015,06-12-2015,Same Day,DK-13375,OFF-AR-10004078,37.376,8.0,0.2,4.672
1136,2224,Ca-New-2015-131884,06-12-2015,06-12-2015,Same Day,DK-13375,FUR-CH-10004860,70.686,1.0,0.3,-24.2352
1137,2226,Ca-New-2016-106383,19-03-2016,21-03-2016,Second Class,BT-11440,FUR-BO-10002202,72.294,1.0,0.7,-98.8018
1138,2229,Ca-New-2016-139157,01-10-2016,05-10-2016,Standard Class,GM-14680,FUR-TA-10003238,330.588,1.0,0.4,-115.7058
1139,2234,Ca-New-2015-123232,14-12-2015,16-12-2015,Second Class,DJ-13630,TEC-PH-10001051,319.968,4.0,0.2,35.9964
1140,2236,Ca-New-2015-145849,15-09-2015,17-09-2015,Second Class,CT-11995,OFF-ST-10000025,190.86,2.0,0.0,11.4516
1141,2237,Ca-New-2015-145849,15-09-2015,17-09-2015,Second Class,CT-11995,OFF-AR-10000817,24.32,8.0,0.0,8.2688
1142,2238,Ca-New-2016-122322,15-07-2016,21-07-2016,Standard Class,RH-19510,OFF-SU-10000952,44.4,5.0,0.0,12.432
1143,2240,Ca-New-2016-146633,15-11-2016,17-11-2016,Second Class,TG-21310,OFF-BI-10003527,1016.792,1.0,0.2,381.297
1144,2241,Ca-New-2016-146633,15-11-2016,17-11-2016,Second Class,TG-21310,OFF-BI-10002982,38.136,7.0,0.2,13.3476
1145,2242,US-2016-126893,26-11-2016,01-12-2016,Standard Class,CT-11995,TEC-PH-10004165,494.982,3.0,0.4,-115.4958
1146,2248,Ca-New-2015-116092,15-02-2015,18-02-2015,Second Class,JM-16195,OFF-PA-10004285,13.36,2.0,0.0,6.4128
1147,2249,Ca-New-2015-116092,15-02-2015,18-02-2015,Second Class,JM-16195,OFF-BI-10001628,41.72,5.0,0.2,13.0375
1148,2250,Ca-New-2015-116092,15-02-2015,18-02-2015,Second Class,JM-16195,OFF-BI-10000546,11.52,5.0,0.2,4.176
1149,2251,Ca-New-2015-116092,15-02-2015,18-02-2015,Second Class,JM-16195,OFF-AP-10001391,541.44,6.0,0.0,157.0176
1150,2252,Ca-New-2015-116092,15-02-2015,18-02-2015,Second Class,JM-16195,OFF-PA-10000477,19.44,3.0,0.0,9.3312
1151,2253,Ca-New-2016-117849,15-04-2016,17-04-2016,Second Class,JK-16120,OFF-PA-10004327,143.7,3.0,0.0,68.976
1152,2254,Ca-New-2015-169201,28-09-2015,01-10-2015,First Class,HG-14965,OFF-AP-10000696,43.26,3.0,0.0,14.2758
1153,2255,Ca-New-2015-169201,28-09-2015,01-10-2015,First Class,HG-14965,OFF-AP-10002082,43.56,2.0,0.0,15.246
1154,2256,Ca-New-2016-164091,17-09-2016,22-09-2016,Standard Class,LA-16780,TEC-PH-10001944,437.85,3.0,0.0,131.355
1155,2257,Ca-New-2016-164091,17-09-2016,22-09-2016,Standard Class,LA-16780,FUR-FU-10004952,109.48,2.0,0.0,33.9388
